index,Signal0,Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,Signal44,Signal45,Signal46,Signal47,Signal48,Signal49,Signal50,Signal51,Signal52,Signal53,Signal54,Signal55,Signal56,Signal57,Signal58,Signal59,X,Y
20,27,27,27,27,27,27,27,27,26,25,25,25,25,25,25,25,25,26,27,27,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,0,0
21,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
22,26,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,0
23,27,27,27,27,27,27,27,27,27,27,27,27,26,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,0,0
24,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
25,27,27,27,27,26,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,0
26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,0,0
27,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
28,27,27,27,27,27,27,27,27,26,25,25,25,25,25,25,25,25,26,27,27,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,0,0
29,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
30,26,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,0
31,27,27,27,27,27,27,27,27,27,27,27,27,26,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,0,0
32,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
33,27,27,27,27,26,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,0
34,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,0,0
35,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
36,27,27,27,27,27,27,27,27,26,25,25,25,25,25,25,25,25,26,27,27,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,0,0
37,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
38,26,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,0
39,27,27,27,27,27,27,27,27,27,27,27,27,26,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,0,0
40,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,36,36,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
41,27,27,27,27,26,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,0
42,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,0,0
43,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,36,36,36,37,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
44,27,27,27,27,27,27,27,27,26,25,25,25,25,25,25,25,25,26,27,27,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,0,0
45,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
46,26,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,0
47,27,27,27,27,27,27,27,27,27,27,27,27,26,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,0,0
48,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,36,36,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
49,27,27,27,27,26,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,0
50,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,0,0
51,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
52,27,27,27,27,27,27,27,27,26,25,25,25,25,25,25,25,25,26,27,27,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,0,0
53,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
54,26,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,0
55,27,27,27,27,27,27,27,27,27,27,27,27,26,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,0,0
56,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
57,27,27,27,27,26,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,0
58,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,0,0
59,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
60,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,26,27,27,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,34,36,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,0,0
61,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
62,27,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,35,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,0
63,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,0,0
64,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,36,36,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
65,27,27,27,27,27,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,36,36,36,36,35,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,0
66,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,0,0
67,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,36,36,36,37,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
68,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,26,27,27,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,34,36,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,0,0
69,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
70,27,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,35,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,0
71,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,0,0
72,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,36,36,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
73,27,27,27,27,27,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,36,36,36,36,35,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,0
74,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,0,0
75,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,35,36,36,36,37,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
76,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,26,27,27,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,34,36,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,0,0
77,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
78,27,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,35,34,34,34,34,34,34,34,34,35,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,0
79,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,0,0
80,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,35,36,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
81,27,27,27,27,27,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,36,36,36,36,35,34,34,34,34,34,34,34,34,35,36,36,36,36,36,36,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,0
82,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,0,0
83,25,25,25,25,25,25,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,35,36,36,37,37,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
84,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,25,27,27,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,34,35,36,36,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,0,0
85,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
86,27,25,25,25,25,25,25,25,25,25,27,27,27,27,27,27,27,27,27,27,36,34,34,34,34,34,34,34,34,35,36,36,37,37,36,36,36,36,36,36,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,0
87,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,0,0
88,25,25,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
89,27,27,27,27,27,25,25,25,25,25,25,25,25,25,27,27,27,27,27,27,36,36,36,36,36,34,34,34,34,34,34,34,34,35,36,36,37,37,36,36,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,0
90,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,0,0
91,25,25,25,25,25,25,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
92,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,26,27,27,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,34,36,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,0,0
93,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
94,27,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,35,34,34,34,34,34,34,34,34,36,36,36,37,37,36,36,36,36,36,36,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,0
95,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,0,0
96,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,36,36,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
97,27,27,27,27,27,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,36,36,36,36,35,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,0
98,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,0,0
99,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,35,36,36,37,37,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
100,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,26,27,27,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,34,36,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,0,0
101,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
102,27,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,35,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,0
103,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,0,0
104,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,36,36,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
105,27,27,27,27,27,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,36,36,36,36,35,34,34,34,34,34,34,34,34,36,36,36,37,37,36,36,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,0
106,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,0,0
107,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,36,36,36,36,37,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
108,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,26,27,27,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,34,36,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,0,0
109,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
110,27,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,35,34,34,34,34,34,34,34,34,35,36,36,37,37,36,36,36,36,36,36,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,0
111,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,0,0
112,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
113,27,27,27,27,27,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,36,36,36,36,35,34,34,34,34,34,34,34,34,35,36,36,36,36,36,36,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,0
114,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,0,0
115,25,25,25,25,25,25,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
116,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,25,27,27,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,34,35,36,36,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,0,0
117,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
118,27,25,25,25,25,25,25,25,25,25,27,27,27,27,27,27,27,27,27,27,35,34,34,34,34,34,34,34,34,35,36,36,36,37,36,36,36,36,36,36,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,0
119,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,0,0
120,25,25,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,35,36,36,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
121,27,27,27,27,27,25,25,25,25,25,25,25,25,25,27,27,27,27,27,27,36,36,36,36,36,34,34,34,34,34,34,34,34,35,36,36,36,37,36,36,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,0
122,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,0,0
123,25,25,25,25,25,25,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,35,36,36,36,37,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
124,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,25,27,27,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,35,36,36,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,0,0
125,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0
126,27,25,25,25,25,25,25,25,25,25,27,27,27,27,27,27,27,27,27,27,36,34,34,34,34,34,34,34,34,35,36,36,37,37,36,36,36,36,36,36,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,0
127,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,0,0
